,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
42297,80,102651294,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81215678,0.165609213,6415705.875,13200000.0,51300000,67,103000000,7896248.231000001,14300000.0,51300000,313,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136384058,0.029225155,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206435.0,4533681.596,6412232,638,19200000.0,18800000.0,51300000,5834135,DoS slowloris
60312,80,3002519,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999161038,1501259.5,710958.3918,2003983,998536,3002519,1501259.5,710958.3918,2003983,998536,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999161038,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42712,80,3001543,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9994859309999999,1500771.5,711379.8275,2003793,997750,3001543,1500771.5,711379.8275,2003793,997750,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9994859309999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
48016,80,102690712,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80263259,0.165545644,6418169.5,13200000.0,51300000,83,103000000,7899278.538,14300000.0,51300000,243,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136331706,0.029213937000000002,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206031.5,4533359.862,6411601,462,19300000.0,18800000.0,51300000,5867243,DoS slowloris
68708,80,94649845,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.084522061,0.031695773,47300000.0,66900000.0,94600000,105,94600000,94600000.0,0.0,94600000,94600000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.021130515,0.010565258000000001,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55161,80,99999507,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000789,0.040000197,33300000.0,57700000.0,100000000,49,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000099,0.020000099,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,49.0,0.0,49,49,100000000.0,0.0,100000000,100000000,DoS slowloris
42845,80,102689333,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80296566,0.165547867,6418083.312999999,13200000.0,51300000,98,103000000,7899171.9229999995,14300000.0,51300000,250,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136333537,0.029214329,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205364.5,4532316.172,6410196,533,19300000.0,18800000.0,51300000,5867003,DoS slowloris
55242,80,105002627,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15237714,0.038094285,35000000.0,60600000.0,105000000,63,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019047143,0.019047143,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,63.0,0.0,63,63,105000000.0,0.0,105000000,105000000,DoS slowloris
68509,80,100001827,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.159997077,0.039999269,33300000.0,57700000.0,100000000,27,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999635,0.019999635,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,27.0,0.0,27,27,100000000.0,0.0,100000000,100000000,DoS slowloris
35615,80,79,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,101265.8228,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,12658.22785,12658.22785,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
41036,80,3001486,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999504912,1500743.0,711756.7154,2004031,997455,3001486,1500743.0,711756.7154,2004031,997455,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999504912,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
38442,80,99999018,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001571,0.040000392999999995,33300000.0,57700000.0,100000000,35,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000196,0.020000196,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,47.0,0.0,47,47,100000000.0,0.0,100000000,100000000,DoS slowloris
69063,80,20682275,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.38680464299999995,0.14505174099999998,10300000.0,14600000.0,20700000,49,20700000,20700000.0,0.0,20700000,20700000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.096701161,0.04835058,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50257,80,3002741,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999087167,1501370.5,711102.6416,2004196,998545,3002741,1501370.5,711102.6416,2004196,998545,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999087167,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
26813,80,540675,4,2,231,0,231,0,57.75,115.5,0,0,0.0,0.0,427.24372310000007,11.09723956,108135.0,241282.5337,539754,18,540675,180225.0,311443.7703,539849,18,848,848.0,0.0,848,848,0,0,0,0,136,72,7.398159708,3.699079854,0,231,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50858,80,118013681,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.135577501,0.033894375,39300000.0,68100000.0,118000000,43,118000000,118000000.0,0.0,118000000,118000000,118000000,118000000.0,0.0,118000000,118000000,1,0,0,0,64,64,0.016947188000000002,0.016947188000000002,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,56.0,0.0,56,56,118000000.0,0.0,118000000,118000000,DoS slowloris
68953,80,51716019,14,2,2318,0,231,0,165.5714286,107.37405090000001,0,0,0.0,0.0,44.82170215,0.309381896,3447734.6,5795465.865,19900000,53,51700000,3978155.308,6074527.277000001,19900000,238,31400000,31400000.0,0.0,31400000,31400000,0,0,0,0,456,80,0.270709159,0.038672737,0,231,136.35294119999998,116.6211501,13600.49265,0,0,0,1,0,0,0,0,0,144.875,165.5714286,0.0,456,0,0,0,0,0,0,14,2318,2,0,29200,28960,11,32,3207716.5,4535676.344,6414924,509,11200000.0,6591922.708,19900000,5778627,DoS slowloris
36892,80,90,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,88888.88889,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,11111.11111,11111.11111,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
41995,80,3002824,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9990595520000001,1501412.0,710462.71,2003785,999039,3002824,1501412.0,710462.71,2003785,999039,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9990595520000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50857,80,118013687,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.135577494,0.033894374,39300000.0,68100000.0,118000000,22,118000000,118000000.0,0.0,118000000,118000000,118000000,118000000.0,0.0,118000000,118000000,1,0,0,0,64,64,0.016947187,0.016947187,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,67.0,0.0,67,67,118000000.0,0.0,118000000,118000000,DoS slowloris
46723,80,103638608,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.57578357,0.173680449,6096388.706,12900000.0,51300000,88,104000000,7402749.786,13900000.0,51300000,409,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,496,100,0.14473370800000002,0.028946742,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3708111.0,5243206.682,7415618,604,19200000.0,18800000.0,51300000,5963121,DoS slowloris
55449,80,102678727,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80552763,0.16556496699999998,6417420.437999999,13200000.0,51300000,123,103000000,7898353.692000001,14400000.0,51300000,503,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.13634762,0.029217347,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204051.5,4530530.021000001,6407620,483,19300000.0,18800000.0,51300000,5742600,DoS slowloris
50351,80,99999355,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001032,0.040000258,33300000.0,57700000.0,100000000,49,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000129,0.020000129,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,49.0,0.0,49,49,100000000.0,0.0,100000000,100000000,DoS slowloris
39360,80,105676372,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.10188722,0.17979421199999998,5870909.556,12500000.0,51300000,138,106000000,7045082.267000001,13500000.0,51300000,512,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,536,100,0.151405652,0.02838856,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4706783.5,6655674.397999999,9413056,511,19300000.0,18800000.0,51300000,5736507,DoS slowloris
38929,80,101998539,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15686499199999998,0.039216247999999995,34000000.0,58900000.0,102000000,46,102000000,102000000.0,0.0,102000000,102000000,102000000,102000000.0,0.0,102000000,102000000,1,0,0,0,64,64,0.019608123999999998,0.019608123999999998,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,46.0,0.0,46,46,102000000.0,0.0,102000000,102000000,DoS slowloris
60405,80,66,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,121212.1212,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,15151.51515,15151.51515,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42651,80,3002922,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9990269479999999,1501461.0,710882.7314,2004131,998791,3002922,1501461.0,710882.7314,2004131,998791,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9990269479999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
35617,80,101,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,79207.92079,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,9900.990098999999,9900.990098999999,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
54895,80,3002693,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999103138,1501346.5,710783.0293,2003946,998747,3002693,1501346.5,710783.0293,2003946,998747,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999103138,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
39704,80,105725804,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.09061841,0.17971014899999999,5873655.778,12500000.0,51400000,107,106000000,7048378.6,13500000.0,51400000,273,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,536,100,0.151334862,0.028375287000000003,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707622.5,6656805.768999999,9414695,550,19300000.0,18800000.0,51400000,5896589,DoS slowloris
46424,80,3001652,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9994496359999999,1500826.0,711568.625,2003981,997671,3001652,1500826.0,711568.625,2003981,997671,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9994496359999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
60570,80,99999647,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000565,0.040000141,33300000.0,57700000.0,100000000,65,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000071,0.020000071,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,65.0,0.0,65,65,100000000.0,0.0,100000000,100000000,DoS slowloris
50855,80,118013703,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.135577476,0.033894369,39300000.0,68100000.0,118000000,75,118000000,118000000.0,0.0,118000000,118000000,118000000,118000000.0,0.0,118000000,118000000,1,0,0,0,64,64,0.016947185,0.016947185,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,84.0,0.0,84,84,118000000.0,0.0,118000000,118000000,DoS slowloris
50832,80,43,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,23255.81395,23255.81395,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
39332,80,55,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,145454.5455,36363.636360000004,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,18181.818180000002,18181.818180000002,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42646,80,3002834,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999056225,1501417.0,710475.4379,2003799,999035,3002834,1501417.0,710475.4379,2003799,999035,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999056225,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
39723,80,3001300,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999566854,1500650.0,711837.3256,2003995,997305,3001300,1500650.0,711837.3256,2003995,997305,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999566854,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
40752,80,117014093,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735667,0.034183917,39000000.0,67600000.0,117000000,94,117000000,117000000.0,0.0,117000000,117000000,117000000,117000000.0,0.0,117000000,117000000,1,0,0,0,64,64,0.017091958,0.017091958,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,111.0,0.0,111,111,117000000.0,0.0,117000000,117000000,DoS slowloris
61978,80,101000096,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158415691,0.039603923,33700000.0,58300000.0,101000000,49,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019801961,0.019801961,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,54.0,0.0,54,54,101000000.0,0.0,101000000,101000000,DoS slowloris
41565,80,78,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,102564.1026,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,12820.51282,12820.51282,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
27487,80,17069963,4,3,239,0,231,0,59.75,114.2289368,0,0,0.0,0.0,14.00120199,0.410077046,2844993.833,6968335.447000001,17100000,58,17100000,5689968.333,9854631.819,17100000,343,17100000,8534923.5,12100000.0,17100000,740,0,0,0,0,136,104,0.23432974,0.175747305,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0.0,136,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,856.0,0.0,856,856,17100000.0,0.0,17100000,17100000,DoS slowloris
50721,80,99999722,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000445,0.040000111,33300000.0,57700000.0,100000000,73,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000056000000002,0.020000056000000002,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,79.0,0.0,79,79,100000000.0,0.0,100000000,100000000,DoS slowloris
31830,80,102641134,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81461282,0.165625606,6415070.875,13200000.0,51300000,4,103000000,7895462.385,14300000.0,51300000,4,103000000,51300000.0,28100000.0,71200000,31500000,0,0,0,0,456,100,0.136397558,0.029228048,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205258.0,4532215.056,6410018,498,19200000.0,18800000.0,51300000,5829801,DoS slowloris
31545,80,63116871,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110905371,10500000.0,11900000.0,32100000,997432,63100000,10500000.0,11900000.0,32100000,997432,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110905371,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7005410.0,0.0,7005410,7005410,18700000.0,12200000.0,32100000,8015922,DoS slowloris
42054,80,109009064,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.146776785,0.036694196,36300000.0,62900000.0,109000000,47,109000000,109000000.0,0.0,109000000,109000000,109000000,109000000.0,0.0,109000000,109000000,1,0,0,0,64,64,0.018347098,0.018347098,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,77.0,0.0,77,77,109000000.0,0.0,109000000,109000000,DoS slowloris
36353,80,3003693,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998770513,1501846.5,709918.9449,2003835,999858,3003693,1501846.5,709918.9449,2003835,999858,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998770513,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
56217,80,102657859,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81057003,0.165598622,6416116.187999999,13200000.0,51300000,4,103000000,7896750.692000001,14300000.0,51300000,4,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.13637533599999999,0.029223286,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205696.0,4532649.22,6410763,629,19200000.0,18800000.0,51300000,5839194,DoS slowloris
60411,80,103615211,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.58133295,0.173719667,6095012.4120000005,12900000.0,51300000,86,104000000,7401080.357000001,13900000.0,51300000,549,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,496,100,0.14476639,0.028953278,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3704352.0,5237911.866,7408115,589,19200000.0,18800000.0,51300000,5935722,DoS slowloris
61938,80,3003775,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9987432479999999,1501887.5,710067.4373,2003981,999794,3003775,1501887.5,710067.4373,2003981,999794,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9987432479999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
53791,80,102678701,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80553391,0.165565008,6417418.812999999,13200000.0,51300000,55,103000000,7898357.385,14300000.0,51300000,211,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136347654,0.029217353999999997,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204134.0,4530687.706,6407814,454,19300000.0,18800000.0,51300000,5869196,DoS slowloris
55465,80,3001704,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999432322,1500852.0,711497.9143,2003957,997747,3001704,1500852.0,711497.9143,2003957,997747,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999432322,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
