,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
60329,80,100997410,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158419904,0.039604976,33700000.0,58300000.0,101000000,58,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019802488,0.019802488,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,59.0,0.0,59,59,101000000.0,0.0,101000000,101000000,DoS slowloris
33682,80,105589990,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.12160471,0.17994129899999997,5866110.556,12500000.0,51300000,78,106000000,7039327.467,13500000.0,51300000,555,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151529515,0.028411784,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707832.0,6656836.174,9414926,738,19200000.0,18800000.0,51300000,5766471,DoS slowloris
68449,80,102613641,14,3,2390,6,239,0,170.71428569999998,110.76894080000001,6,0,2.0,3.464101615,23.34972209,0.165669981,6413352.562999999,13200000.0,51300000,77,103000000,7893347.0770000005,14300000.0,51300000,489,103000000,51300000.0,28100000.0,71100000,31500000,0,0,0,0,456,100,0.136434102,0.029235879,0,239,133.11111110000002,120.9316233,14624.457519999998,0,0,0,1,0,0,0,0,0,140.94117649999998,170.71428569999998,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3203609.5,4529852.612,6406699,520,19200000.0,18800000.0,51300000,5809567,DoS slowloris
64043,80,99999858,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000227,0.040000057,33300000.0,57700000.0,100000000,64,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000028,0.020000028,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,64.0,0.0,64,64,100000000.0,0.0,100000000,100000000,DoS slowloris
55358,80,119015856,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.134435869,0.033608967000000003,39700000.0,68700000.0,119000000,74,119000000,119000000.0,0.0,119000000,119000000,119000000,119000000.0,0.0,119000000,119000000,1,0,0,0,64,64,0.016804483999999998,0.016804483999999998,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,76.0,0.0,76,76,119000000.0,0.0,119000000,119000000,DoS slowloris
61007,80,99999560,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000704,0.040000176,33300000.0,57700000.0,100000000,35,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000088,0.020000088,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,35.0,0.0,35,35,100000000.0,0.0,100000000,100000000,DoS slowloris
60433,80,3003778,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9987422509999999,1501889.0,710332.6023,2004170,999608,3003778,1501889.0,710332.6023,2004170,999608,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9987422509999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
62035,80,114,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,70175.4386,17543.85965,114.0,0.0,114,114,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,8771.929825,8771.929825,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
64239,80,3001788,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999404355,1500894.0,711178.302,2003773,998015,3001788,1500894.0,711178.302,2003773,998015,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999404355,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
60428,80,105726743,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.09040445,0.17970855300000002,5873707.944,12500000.0,51400000,65,106000000,7048445.2,13500000.0,51400000,314,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,536,100,0.151333518,0.028375035,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4708179.5,6657338.927,9415629,730,19300000.0,18800000.0,51400000,5903754,DoS slowloris
42289,80,105591570,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.12124377,0.179938607,5866198.333,12500000.0,51300000,80,106000000,7039432.667,13500000.0,51300000,457,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151527248,0.028411359,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4708526.5,6658320.391,9416670,383,19200000.0,18800000.0,51300000,5769960,DoS slowloris
55272,80,105002305,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152377607,0.038094402,35000000.0,60600000.0,105000000,80,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019047201,0.019047201,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,84.0,0.0,84,84,105000000.0,0.0,105000000,105000000,DoS slowloris
26753,80,518081,4,2,231,0,231,0,57.75,115.5,0,0,0.0,0.0,445.87622400000004,11.58120062,103616.2,231245.7007,517281,40,518081,172693.6667,298505.4102,517378,239,760,760.0,0.0,760,760,0,0,0,0,136,72,7.720800415,3.860400208,0,231,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50610,80,105009147,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152367679,0.03809192,35000000.0,60600000.0,105000000,38,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.01904596,0.01904596,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,38.0,0.0,38,38,105000000.0,0.0,105000000,105000000,DoS slowloris
42139,80,62,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,129032.2581,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,16129.03226,16129.03226,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
56066,80,102731345,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79282248,0.16548016599999998,6420709.062999999,13200000.0,51400000,49,103000000,7902402.385,14400000.0,51400000,49,103000000,51400000.0,28000000.0,71100000,31600000,0,0,0,0,456,100,0.136277784,0.029202382000000002,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206390.5,4533795.44,6412268,513,19300000.0,18800000.0,51400000,5906956,DoS slowloris
33318,80,3001495,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999501915,1500747.5,711729.1382,2004016,997479,3001495,1500747.5,711729.1382,2004016,997479,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999501915,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
36451,80,102634789,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81614689,0.165635845,6414674.312999999,13200000.0,51300000,47,103000000,7894980.154,14300000.0,51300000,222,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.13640599,0.029229855,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206071.5,4533280.666,6411585,558,19200000.0,18800000.0,51300000,5959226,DoS slowloris
39377,80,103568521,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.59241452,0.173797982,6092265.941000001,12900000.0,51300000,120,104000000,7397742.929,13900000.0,51300000,509,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,496,100,0.144831652,0.02896633,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705038.0,5238940.0,7409528,548,19200000.0,18800000.0,51300000,5768346,DoS slowloris
50884,80,103642414,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.57488109,0.173674071,6096612.5879999995,12900000.0,51300000,95,104000000,7403022.0,13900000.0,51300000,517,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.144728393,0.028945679,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706057.0,5240296.23,7411506,608,19200000.0,18800000.0,51300000,5836692,DoS slowloris
38709,80,101998574,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.156864938,0.039216235,34000000.0,58900000.0,102000000,36,102000000,102000000.0,0.0,102000000,102000000,102000000,102000000.0,0.0,102000000,102000000,1,0,0,0,64,64,0.019608116999999998,0.019608116999999998,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,36.0,0.0,36,36,102000000.0,0.0,102000000,102000000,DoS slowloris
31870,80,3002736,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9990888309999999,1501368.0,710820.5059999999,2003994,998742,3002736,1501368.0,710820.5059999999,2003994,998742,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9990888309999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50807,80,3003278,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9989085259999999,1501639.0,710181.2815,2003813,999465,3003278,1501639.0,710181.2815,2003813,999465,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9989085259999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
60503,80,38,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,210526.3158,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,26315.78947,26315.78947,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50784,80,102674704,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80649956,0.165571454,6417169.0,13200000.0,51300000,4,103000000,7898045.615,14400000.0,51300000,4,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136352962,0.029218492000000002,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206001.5,4533183.085,6411446,557,19300000.0,18800000.0,51300000,5744421,DoS slowloris
50260,80,102706777,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79875306,0.165519749,6419173.562999999,13200000.0,51400000,47,103000000,7900516.538,14400000.0,51400000,259,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.13631038199999998,0.029209368,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206048.0,4533237.533,6411531,565,19300000.0,18800000.0,51400000,5899635,DoS slowloris
42459,80,102631756,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81688026,0.16564074,6414484.75,13200000.0,51300000,99,103000000,7894742.846,14300000.0,51300000,382,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.136410021,0.029230719,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204547.0,4531056.815,6408488,606,19200000.0,18800000.0,51300000,5962701,DoS slowloris
42619,80,3002195,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9992688679999999,1501097.5,711244.063,2004023,998172,3002195,1501097.5,711244.063,2004023,998172,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9992688679999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
36489,80,108002200,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.14814513,0.037036282999999996,36000000.0,62400000.0,108000000,41,108000000,108000000.0,0.0,108000000,108000000,108000000,108000000.0,0.0,108000000,108000000,1,0,0,0,64,64,0.018518141000000002,0.018518141000000002,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,41.0,0.0,41,41,108000000.0,0.0,108000000,108000000,DoS slowloris
68594,80,3002788,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.99907153,1501394.0,710787.9791,2003997,998791,3002788,1501394.0,710787.9791,2003997,998791,0,0.0,0.0,0,0,0,0,0,0,120,0,0.99907153,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55413,80,42,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,23809.52381,23809.52381,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42183,80,99999002,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001597,0.040000399,33300000.0,57700000.0,100000000,35,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.0200002,0.0200002,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,35.0,0.0,35,35,100000000.0,0.0,100000000,100000000,DoS slowloris
56298,80,3001541,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999486597,1500770.5,711389.7270000001,2003799,997742,3001541,1500770.5,711389.7270000001,2003799,997742,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999486597,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42121,80,102654923,14,3,2390,6,239,0,170.71428569999998,110.76894080000001,6,0,2.0,3.464101615,23.34033215,0.165603358,6415932.687999999,13200000.0,51300000,115,103000000,7896523.692000001,14400000.0,51300000,498,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136379236,0.029224122,0,239,133.11111110000002,120.9316233,14624.457519999998,0,0,0,1,0,0,0,0,0,140.94117649999998,170.71428569999998,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3208179.5,4536257.586,6415798,561,19200000.0,18800000.0,51300000,5705911,DoS slowloris
64198,80,66,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,121212.1212,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,15151.51515,15151.51515,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
68774,80,77152896,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.10369021,0.038883829,38600000.0,54600000.0,77200000,85,77200000,77200000.0,0.0,77200000,77200000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.025922552999999997,0.012961276,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
57177,80,3001486,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999504912,1500743.0,711630.8504,2003942,997544,3001486,1500743.0,711630.8504,2003942,997544,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999504912,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50786,80,3003406,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9988659540000001,1501703.0,710042.6885,2003779,999627,3003406,1501703.0,710042.6885,2003779,999627,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9988659540000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
41561,80,162,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,49382.71605,12345.67901,162.0,0.0,162,162,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,6172.839506,6172.839506,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42198,80,99998876,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001798,0.04000045,33300000.0,57700000.0,100000000,80,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000225,0.020000225,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,80.0,0.0,80,80,100000000.0,0.0,100000000,100000000,DoS slowloris
68478,80,3002586,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9991387420000001,1501293.0,710930.8147,2003997,998589,3002586,1501293.0,710930.8147,2003997,998589,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9991387420000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42487,80,3002542,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9991533840000001,1501271.0,710684.7415,2003801,998741,3002542,1501271.0,710684.7415,2003801,998741,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9991533840000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
31574,80,3001043,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999652454,1500521.5,712024.7088,2003999,997044,3001043,1500521.5,712024.7088,2003999,997044,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999652454,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42233,80,100000810,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.159998704,0.039999676,33300000.0,57700000.0,100000000,54,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999838,0.019999838,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,79.0,0.0,79,79,100000000.0,0.0,100000000,100000000,DoS slowloris
61932,80,102680118,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.805191600000004,0.165562724,6417507.375,13200000.0,51300000,108,103000000,7898462.307999999,14300000.0,51300000,451,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136345772,0.029216951,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204879.0,4531633.813999999,6409228,530,19300000.0,18800000.0,51300000,5872408,DoS slowloris
55224,80,48,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,20833.33333,20833.33333,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
29045,80,106011896,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.3299272,0.08489613300000001,13300000.0,35100000.0,100000000,27,106000000,26500000.0,49100000.0,100000000,70,106000000,35300000.0,56100000.0,100000000,652,0,0,0,0,168,136,0.047164517999999996,0.037731615,0,231,24.7,72.5626932,5265.344443999999,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,395.5,447.5985925,712,79,53000000.0,66500000.0,100000000,6011516,DoS slowloris
28674,80,100025495,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.469370434,0.08997706,12500000.0,35400000.0,100000000,51,100000000,25000000.0,50000000.0,100000000,314,100000000,33300000.0,57700000.0,100000000,755,0,0,0,0,168,136,0.049987255999999994,0.039989805,0,231,24.7,72.5626932,5265.344443999999,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,25791.0,0.0,25791,25791,100000000.0,0.0,100000000,100000000,DoS slowloris
53647,80,3001722,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9994263290000001,1500861.0,711486.6006,2003958,997764,3001722,1500861.0,711486.6006,2003958,997764,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9994263290000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
54772,80,105004031,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152375103,0.038093776,35000000.0,60600000.0,105000000,69,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019046888,0.019046888,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,69.0,0.0,69,69,105000000.0,0.0,105000000,105000000,DoS slowloris
35621,80,70,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,114285.7143,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,14285.71429,14285.71429,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
