,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
41646,80,105600752,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.11914642,0.17992296100000002,5866708.444,12500000.0,51300000,98,106000000,7040043.6,13500000.0,51300000,678,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151514073,0.028408889,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705112.5,6653226.393999999,9409654,571,19200000.0,18800000.0,51300000,5769021,DoS slowloris
42261,80,100000714,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.159998858,0.039999714,33300000.0,57700000.0,100000000,57,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999857,0.019999857,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,57.0,0.0,57,57,100000000.0,0.0,100000000,100000000,DoS slowloris
54761,80,105004053,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152375071,0.038093768,35000000.0,60600000.0,105000000,91,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019046884,0.019046884,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,91.0,0.0,91,91,105000000.0,0.0,105000000,105000000,DoS slowloris
39956,80,117014816,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734822,0.034183705,39000000.0,67600000.0,117000000,27,117000000,117000000.0,0.0,117000000,117000000,117000000,117000000.0,0.0,117000000,117000000,1,0,0,0,64,64,0.017091853,0.017091853,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,27.0,0.0,27,27,117000000.0,0.0,117000000,117000000,DoS slowloris
50171,80,103669707,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.56841129,0.17362834800000002,6098218.058999999,12900000.0,51300000,4,104000000,7404973.214,13900000.0,51300000,4,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.14469029,0.028938058,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707600.5,5242578.063999999,7414663,538,19300000.0,18800000.0,51300000,5835544,DoS slowloris
50109,80,3002168,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999277855,1501084.0,711493.6717,2004186,997982,3002168,1501084.0,711493.6717,2004186,997982,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999277855,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
29638,80,27041662,4,3,239,0,231,0,59.75,114.2289368,0,0,0.0,0.0,8.83821416,0.258859829,4506943.666999999,11000000.0,27000000,25,27000000,9013857.667000001,15600000.0,27000000,119,27000000,13500000.0,19100000.0,27000000,688,0,0,0,0,136,104,0.147919902,0.110939927,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0.0,136,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,735.0,0.0,735,735,27000000.0,0.0,27000000,27000000,DoS slowloris
31804,80,3207774,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.62348532,3207774.0,0.0,3207774,3207774,3207774,3207774.0,0.0,3207774,3207774,0,0.0,0.0,0,0,0,0,0,0,64,0,0.62348532,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
64281,80,102640167,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81484661,0.165627166,6415010.437999999,13200000.0,51300000,49,103000000,7895391.462,14300000.0,51300000,214,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.13639884300000002,0.029228322999999997,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204870.5,4531696.7469999995,6409264,477,19200000.0,18800000.0,51300000,5969703,DoS slowloris
68639,80,3002889,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999037926,1501444.5,711115.3695,2004279,998610,3002889,1501444.5,711115.3695,2004279,998610,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999037926,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
68806,80,77155565,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.103686623,0.038882484,38600000.0,54600000.0,77200000,66,77200000,77200000.0,0.0,77200000,77200000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.025921656,0.012960828,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
29635,80,108109402,5,3,239,0,231,0,47.8,102.4704836,0,0,0.0,0.0,2.210723541,0.073999114,15400000.0,40400000.0,107000000,75,108000000,27000000.0,53400000.0,107000000,376,107000000,53600000.0,75700000.0,107000000,1040,0,0,0,0,176,104,0.046249446,0.027749667999999998,0,231,26.55555556,76.71230526,5884.777778,0,0,0,1,0,0,0,0,0,29.875,47.8,0.0,176,0,0,0,0,0,0,5,239,3,0,29200,235,2,32,1000931.0,0.0,1000931,1000931,107000000.0,0.0,107000000,107000000,DoS slowloris
60523,80,3002861,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9990472420000001,1501430.5,710949.9065,2004148,998713,3002861,1501430.5,710949.9065,2004148,998713,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9990472420000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55780,80,102625841,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81831062,0.16565028699999998,6414115.062999999,13200000.0,51300000,53,103000000,7894284.462,14300000.0,51300000,322,103000000,51300000.0,28100000.0,71100000,31500000,0,0,0,0,456,100,0.13641788300000002,0.029232404,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205699.5,4532833.775,6410897,502,19200000.0,18800000.0,51300000,5810878,DoS slowloris
52812,80,102705576,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79904304,0.165521685,6419098.5,13200000.0,51400000,50,103000000,7900419.538,14400000.0,51400000,315,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.136311976,0.029209709,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205519.5,4532494.363,6410477,562,19300000.0,18800000.0,51400000,5900948,DoS slowloris
50372,80,99999139,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001378,0.040000344,33300000.0,57700000.0,100000000,52,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000172,0.020000172,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,63.0,0.0,63,63,100000000.0,0.0,100000000,100000000,DoS slowloris
55309,80,102707572,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.7985611,0.165518468,6419223.25,13200000.0,51400000,67,103000000,7900572.768999999,14400000.0,51400000,67,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.13630932699999998,0.029209141,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206505.0,4533858.3719999995,6412427,583,19300000.0,18800000.0,51400000,5902497,DoS slowloris
64239,80,3001788,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999404355,1500894.0,711178.302,2003773,998015,3001788,1500894.0,711178.302,2003773,998015,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999404355,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
38423,80,99999261,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001182,0.040000296,33300000.0,57700000.0,100000000,57,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000148,0.020000148,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,57.0,0.0,57,57,100000000.0,0.0,100000000,100000000,DoS slowloris
26718,80,509858,4,2,231,0,231,0,57.75,115.5,0,0,0.0,0.0,453.0673246,11.76798246,101971.6,227599.1032,509113,22,509858,169952.6667,293740.6688,509135,63,710,710.0,0.0,710,710,0,0,0,0,136,72,7.845321639,3.922660819,0,231,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
60283,80,3002289,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999237582,1501144.5,710955.5634,2003866,998423,3002289,1501144.5,710955.5634,2003866,998423,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999237582,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
69152,80,7698,1,2,0,483,0,0,0.0,0.0,483,0,241.5,341.5325753,62743.569760000006,389.7116134,3849.0,5441.893788,7697,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,32,64,129.9038711,259.8077423,0,483,120.75,241.5,58322.25,0,0,0,0,1,1,0,0,2,161.0,0.0,241.5,32,0,0,0,0,0,0,1,0,2,483,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
28930,80,106024048,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.329660154,0.08488640199999999,13300000.0,35100000.0,100000000,61,106000000,26500000.0,49100000.0,100000000,540,106000000,35300000.0,56100000.0,100000000,1110,0,0,0,0,168,136,0.047159112,0.03772729,0,231,24.7,72.5626932,5265.344443999999,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,624.5,772.8677117999999,1171,78,53000000.0,66500000.0,100000000,6023171,DoS slowloris
55289,80,102637719,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81543846,0.165631117,6414857.437999999,13200000.0,51300000,40,103000000,7895206.0770000005,14300000.0,51300000,223,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136402096,0.029229021,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207499.0,4535398.451,6414510,488,19200000.0,18800000.0,51300000,5838201,DoS slowloris
53004,80,3001259,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9995805090000001,1500629.5,711758.8367,2003919,997340,3001259,1500629.5,711758.8367,2003919,997340,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9995805090000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
33372,80,3002973,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9990099809999999,1501486.5,710617.5664,2003969,999004,3002973,1501486.5,710617.5664,2003969,999004,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9990099809999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
64078,80,3000960,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999680102,1500480.0,711797.7276,2003797,997163,3000960,1500480.0,711797.7276,2003797,997163,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999680102,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55283,80,105584586,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.12283929,0.17995050899999998,5865810.333,12500000.0,51300000,87,106000000,7038966.4,13500000.0,51300000,317,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151537271,0.028413237999999997,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705089.5,6653223.566000001,9409629,550,19200000.0,18800000.0,51300000,5774274,DoS slowloris
61649,80,99999209,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001266,0.040000316,33300000.0,57700000.0,100000000,91,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000158,0.020000158,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,91.0,0.0,91,91,100000000.0,0.0,100000000,100000000,DoS slowloris
69116,80,3003981,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998674759,1501990.5,710203.2018,2004180,999801,3003981,1501990.5,710203.2018,2004180,999801,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998674759,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42368,80,102690827,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80260481,0.165545458,6418176.687999999,13200000.0,51300000,43,103000000,7899291.0770000005,14400000.0,51300000,368,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136331554,0.029213904,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205991.0,4533410.067,6411596,386,19300000.0,18800000.0,51300000,5738135,DoS slowloris
26982,80,552828,4,2,231,0,231,0,57.75,115.5,0,0,0.0,0.0,417.8514836,10.85328529,110565.6,246695.6177,551868,77,552828,184276.0,318418.5494,551954,240,883,883.0,0.0,883,883,0,0,0,0,136,72,7.235523526000001,3.6177617630000003,0,231,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
41040,80,3003683,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998773839,1501841.5,710275.3267,2004082,999601,3003683,1501841.5,710275.3267,2004082,999601,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998773839,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
31539,80,3003778,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9987422509999999,1501889.0,710045.517,2003967,999811,3003778,1501889.0,710045.517,2003967,999811,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9987422509999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
39604,80,103644756,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.57432579,0.173670147,6096750.352999999,12900000.0,51300000,115,104000000,7403188.642999999,13900000.0,51300000,222,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,496,100,0.14472512199999998,0.028945024,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3703113.5,5236197.132,7405664,563,19200000.0,18800000.0,51300000,5960557,DoS slowloris
34890,80,103678966,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.56621722,0.17361284300000002,6098762.706,12900000.0,51300000,123,104000000,7405631.642999999,13900000.0,51300000,238,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.144677369,0.028935474,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3704221.0,5237764.788,7407880,562,19300000.0,18800000.0,51300000,5862936,DoS slowloris
64273,80,102693309,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80200536,0.165541457,6418331.812999999,13200000.0,51400000,44,103000000,7899478.307999999,14400000.0,51400000,315,103000000,51300000.0,28000000.0,71100000,31500000,0,0,0,0,456,100,0.136328259,0.029213198,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203392.0,4529512.494,6406241,543,19300000.0,18800000.0,51400000,5905531,DoS slowloris
42207,80,103642549,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.57484908,0.173673845,6096620.529,12900000.0,51300000,51,104000000,7403035.571,13900000.0,51300000,590,103000000,51300000.0,28100000.0,71200000,31500000,0,0,0,0,496,100,0.144728204,0.028945641,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706155.0,5240248.147,7411570,740,19200000.0,18800000.0,51300000,5833785,DoS slowloris
42113,80,102591511,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.82661553,0.165705718,6411969.437999999,13200000.0,51300000,4,103000000,7891646.615,14300000.0,51300000,4,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,456,100,0.136463533,0.029242186,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3208487.0,4536695.285,6416415,559,19200000.0,18800000.0,51300000,5773654,DoS slowloris
31968,80,105570163,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.12613496,0.17997509399999997,5865009.056,12500000.0,51300000,111,106000000,7038003.467,13500000.0,51300000,223,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151557974,0.02841712,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705755.0,6654248.163,9411019,491,19200000.0,18800000.0,51300000,5766017,DoS slowloris
69069,80,20682513,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.38680019200000004,0.145050072,10300000.0,14600000.0,20700000,71,20700000,20700000.0,0.0,20700000,20700000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.09670004800000001,0.048350024000000005,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
40739,80,117014642,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735025,0.034183756,39000000.0,67600000.0,117000000,5,117000000,117000000.0,0.0,117000000,117000000,117000000,117000000.0,0.0,117000000,117000000,1,0,0,0,64,64,0.017091878,0.017091878,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,23.0,0.0,23,23,117000000.0,0.0,117000000,117000000,DoS slowloris
55192,80,3002671,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9991104590000001,1501335.5,710838.1837,2003974,998697,3002671,1501335.5,710838.1837,2003974,998697,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9991104590000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50672,80,105633850,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.11158923,0.17986658600000002,5868547.222,12500000.0,51300000,82,106000000,7042251.2,13500000.0,51300000,548,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,536,100,0.151466599,0.028399987,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705556.0,6654190.181,9410779,333,19200000.0,18800000.0,51300000,5968110,DoS slowloris
50419,80,99999545,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000728,0.040000182,33300000.0,57700000.0,100000000,43,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000091,0.020000091,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,43.0,0.0,43,43,100000000.0,0.0,100000000,100000000,DoS slowloris
61967,80,101000071,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15841573,0.039603933,33700000.0,58300000.0,101000000,14,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019801966,0.019801966,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,49.0,0.0,49,49,101000000.0,0.0,101000000,101000000,DoS slowloris
57153,80,40,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,25000.0,25000.0,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42197,80,99998871,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001806,0.040000452,33300000.0,57700000.0,100000000,64,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000226,0.020000226,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,73.0,0.0,73,73,100000000.0,0.0,100000000,100000000,DoS slowloris
64241,80,102677644,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80578927,0.165566713,6417352.75,13200000.0,51300000,83,103000000,7898271.154,14300000.0,51300000,433,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136349058,0.029217655,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203420.5,4529747.961,6406436,405,19300000.0,18800000.0,51300000,5873423,DoS slowloris
64045,80,99999788,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000339,0.040000085,33300000.0,57700000.0,100000000,34,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000042,0.020000042,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,34.0,0.0,34,34,100000000.0,0.0,100000000,100000000,DoS slowloris
