,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50707,80,103729197,15,3,2390,6,239,0,159.33333330000002,115.48263109999999,6,0,2.0,3.464101615,23.09860742,0.17352877,6101717.471,12900000.0,51400000,99,104000000,7409221.286,13900000.0,51400000,322,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,496,100,0.14460730900000002,0.028921462000000002,0,239,126.1052632,121.42711340000001,14744.54386,0,0,0,1,0,0,0,0,0,133.11111110000002,159.33333330000002,2.0,496,0,0,0,0,0,0,15,2390,3,6,29200,0,11,32,3705352.5,5239340.929,7410126,579,19300000.0,18800000.0,51400000,5900201,DoS slowloris
42291,80,3001601,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9994666179999999,1500800.5,711886.1159,2004180,997421,3001601,1500800.5,711886.1159,2004180,997421,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9994666179999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42232,80,100000806,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15999871,0.039999678,33300000.0,57700000.0,100000000,57,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999839,0.019999839,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,108.0,0.0,108,108,100000000.0,0.0,100000000,100000000,DoS slowloris
41848,80,3002688,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9991048020000001,1501344.0,710870.0035,2004005,998683,3002688,1501344.0,710870.0035,2004005,998683,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9991048020000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
68641,80,3002692,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999103471,1501346.0,710954.8563,2004067,998625,3002692,1501346.0,710954.8563,2004067,998625,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999103471,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
61964,80,101000178,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15841556199999998,0.039603891,33700000.0,58300000.0,101000000,109,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019801945,0.019801945,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,109.0,0.0,109,109,101000000.0,0.0,101000000,101000000,DoS slowloris
42195,80,99998866,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001814,0.040000454,33300000.0,57700000.0,100000000,21,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000227,0.020000227,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,21.0,0.0,21,21,100000000.0,0.0,100000000,100000000,DoS slowloris
69123,80,380588,5,1,462,0,231,0,92.4,126.5239108,0,0,0.0,0.0,1213.911106,15.7650793,76117.6,103886.8791,198532,59,380588,95147.0,109434.3996,198532,336,0,0.0,0.0,0,0,0,0,0,0,168,40,13.13756608,2.627513216,0,231,66.0,112.71645840000001,12705.0,0,0,0,1,0,0,0,0,0,77.0,92.4,0.0,168,0,0,0,0,0,0,5,462,1,0,29200,28960,2,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
68592,80,3002348,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999217945,1501174.0,710734.2390000001,2003739,998609,3002348,1501174.0,710734.2390000001,2003739,998609,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999217945,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
39164,80,102618520,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.82008121,0.165662105,6413657.5,13200000.0,51300000,76,103000000,7893726.462,14300000.0,51300000,448,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.136427616,0.029234489,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205963.0,4533265.817,6411466,460,19200000.0,18800000.0,51300000,5928028,DoS slowloris
53812,80,102678705,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80553295,0.165565002,6417419.062000001,13200000.0,51300000,88,103000000,7898354.615,14300000.0,51300000,644,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.13634764900000002,0.029217352999999998,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204101.0,4530658.007,6407760,442,19300000.0,18800000.0,51300000,5869158,DoS slowloris
33786,80,3003404,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9988666190000001,1501702.0,710044.1028,2003779,999625,3003404,1501702.0,710044.1028,2003779,999625,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9988666190000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
68539,80,3002751,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.99908384,1501375.5,710590.6963,2003839,998912,3002751,1501375.5,710590.6963,2003839,998912,0,0.0,0.0,0,0,0,0,0,0,120,0,0.99908384,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42161,80,99999276,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001158,0.04000029,33300000.0,57700000.0,100000000,24,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000145,0.020000145,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,24.0,0.0,24,24,100000000.0,0.0,100000000,100000000,DoS slowloris
36875,80,61,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,16393.442619999998,16393.442619999998,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50640,80,105009240,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152367544,0.038091886,35000000.0,60600000.0,105000000,51,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019045943,0.019045943,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,51.0,0.0,51,51,105000000.0,0.0,105000000,105000000,DoS slowloris
36354,80,3002594,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.99913608,1501297.0,710650.8004,2003803,998791,3002594,1501297.0,710650.8004,2003803,998791,0,0.0,0.0,0,0,0,0,0,0,120,0,0.99913608,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
33543,80,3001703,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999432655,1500851.5,711543.8762,2003989,997714,3001703,1500851.5,711543.8762,2003989,997714,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999432655,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
64141,80,3003772,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9987442459999999,1501886.0,710076.6297,2003986,999786,3003772,1501886.0,710076.6297,2003986,999786,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9987442459999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42094,80,41,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,24390.2439,24390.2439,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50664,80,72,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,111111.1111,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,13888.88889,13888.88889,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
68942,80,55138448,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.145089321,0.054408495999999994,27600000.0,39000000.0,55100000,47,55100000,55100000.0,0.0,55100000,55100000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.03627233,0.018136165,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
64204,80,102673417,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80681051,0.165573529,6417088.562999999,13200000.0,51300000,80,103000000,7897949.0,14400000.0,51300000,219,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.13635467099999998,0.029218857999999997,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205443.5,4532433.552,6410358,529,19300000.0,18800000.0,51300000,5745274,DoS slowloris
50257,80,3002741,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999087167,1501370.5,711102.6416,2004196,998545,3002741,1501370.5,711102.6416,2004196,998545,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999087167,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
39524,80,103658697,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.571020800000003,0.17364679,6097570.4120000005,12900000.0,51300000,40,104000000,7404189.786,13900000.0,51300000,520,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.14470565800000001,0.028941132,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706089.0,5240427.752,7411631,547,19200000.0,18800000.0,51300000,5832654,DoS slowloris
56846,80,75,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,106666.6667,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,13333.33333,13333.33333,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55795,80,3001562,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999479604,1500781.0,711362.1498,2003790,997772,3001562,1500781.0,711362.1498,2003790,997772,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999479604,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55262,80,105002400,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15237746900000002,0.038094367000000004,35000000.0,60600000.0,105000000,53,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019047183999999998,0.019047183999999998,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,80.0,0.0,80,80,105000000.0,0.0,105000000,105000000,DoS slowloris
68640,80,3002906,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9990322709999999,1501453.0,710762.5232,2004038,998868,3002906,1501453.0,710762.5232,2004038,998868,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9990322709999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
60358,80,102722765,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79489332,0.165493988,6420172.812999999,13200000.0,51400000,45,103000000,7901746.0770000005,14400000.0,51400000,240,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.136289166,0.029204821000000002,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206023.5,4533211.37,6411488,559,19300000.0,18800000.0,51400000,5903648,DoS slowloris
68536,80,105674670,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.10227541,0.17979710699999998,5870815.0,12500000.0,51300000,82,106000000,7044972.533,13500000.0,51300000,258,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,536,100,0.151408091,0.028389017000000002,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4710186.0,6660320.796,9419744,628,19300000.0,18800000.0,51300000,5717975,DoS slowloris
37132,80,3002092,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9993031529999999,1501046.0,711237.699,2003967,998125,3002092,1501046.0,711237.699,2003967,998125,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9993031529999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
41690,80,102608340,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.82254366,0.16567854,6413021.25,13200000.0,51300000,76,103000000,7892943.385,14300000.0,51300000,225,103000000,51300000.0,28100000.0,71200000,31500000,0,0,0,0,456,100,0.13644115099999998,0.029237389,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204943.5,4531575.125,6409251,636,19200000.0,18800000.0,51300000,5801292,DoS slowloris
68626,80,115873612,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.069040741,0.025890278,57900000.0,81900000.0,116000000,78,116000000,116000000.0,0.0,116000000,116000000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.017260185,0.008630093,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50359,80,99999242,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001213,0.040000303,33300000.0,57700000.0,100000000,28,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000152,0.020000152,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,28.0,0.0,28,28,100000000.0,0.0,100000000,100000000,DoS slowloris
61289,80,99999454,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000087400000002,0.040000218,33300000.0,57700000.0,100000000,49,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000109,0.020000109,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,49.0,0.0,49,49,100000000.0,0.0,100000000,100000000,DoS slowloris
50378,80,99999076,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001478,0.04000037,33300000.0,57700000.0,100000000,69,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000185,0.020000185,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,69.0,0.0,69,69,100000000.0,0.0,100000000,100000000,DoS slowloris
68833,80,3001311,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9995631909999999,1500655.5,711785.7068,2003964,997347,3001311,1500655.5,711785.7068,2003964,997347,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9995631909999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55312,80,103637391,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.57607216,0.173682489,6096317.118,12900000.0,51300000,83,104000000,7402664.857000001,13900000.0,51300000,210,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,496,100,0.14473540699999998,0.028947081,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707534.5,5242190.57,7414323,746,19200000.0,18800000.0,51300000,5966268,DoS slowloris
64082,80,102626437,14,3,2390,6,239,0,170.71428569999998,110.76894080000001,6,0,2.0,3.464101615,23.34681072,0.165649325,6414152.312999999,13200000.0,51300000,52,103000000,7894337.307999999,14300000.0,51300000,250,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.136417091,0.029232234,0,239,133.11111110000002,120.9316233,14624.457519999998,0,0,0,1,0,0,0,0,0,140.94117649999998,170.71428569999998,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3206057.5,4533265.11,6411560,555,19200000.0,18800000.0,51300000,5936842,DoS slowloris
26822,80,543166,4,2,231,0,231,0,57.75,115.5,0,0,0.0,0.0,425.28435139999993,11.04634679,108633.2,242434.4519,542313,49,543166,181055.3333,312902.5243,542364,242,804,804.0,0.0,804,804,0,0,0,0,136,72,7.364231192999999,3.682115596,0,231,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42423,80,105576515,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.12468341,0.179964266,5865361.944,12500000.0,51300000,82,106000000,7038428.867000001,13500000.0,51300000,402,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151548855,0.02841541,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4709094.5,6658604.647999999,9417439,750,19200000.0,18800000.0,51300000,5770612,DoS slowloris
62064,80,52,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,19230.76923,19230.76923,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50246,80,49,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,20408.163269999997,20408.163269999997,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
33834,80,100000733,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15999882699999998,0.039999707,33300000.0,57700000.0,100000000,48,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999853,0.019999853,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,110.0,0.0,110,110,100000000.0,0.0,100000000,100000000,DoS slowloris
64249,80,105688478,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.09912649,0.179773617,5871582.1110000005,12500000.0,51300000,53,106000000,7045895.0,13500000.0,51300000,487,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,536,100,0.151388309,0.028385307999999998,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4708962.5,6658775.767999999,9417428,497,19300000.0,18800000.0,51300000,5745338,DoS slowloris
49365,80,3003599,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9988017709999999,1501799.5,710214.5155,2003997,999602,3003599,1501799.5,710214.5155,2003997,999602,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9988017709999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
60468,80,103667531,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.56892699,0.173631993,6098090.058999999,12900000.0,51300000,82,104000000,7404816.142999999,13900000.0,51300000,223,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.14469332699999998,0.028938665,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706303.0,5240982.124,7412237,369,19300000.0,18800000.0,51300000,5839992,DoS slowloris
64144,80,105600968,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.11909709,0.17992259300000002,5866720.444,12500000.0,51300000,80,106000000,7040056.067000001,13500000.0,51300000,226,103000000,51300000.0,28100000.0,71200000,31400000,0,0,0,0,536,100,0.151513763,0.02840883,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705079.5,6653400.342,9409744,415,19200000.0,18800000.0,51300000,5777064,DoS slowloris
33772,80,103656556,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.57152831,0.173650377,6097444.471,12900000.0,51300000,107,104000000,7404032.071,13900000.0,51300000,218,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.144708647,0.028941729,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3704973.5,5238949.192,7409470,477,19200000.0,18800000.0,51300000,5830782,DoS slowloris
49833,80,103667885,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.56884309,0.1736314,6098110.882,12900000.0,51300000,73,104000000,7404842.857000001,13900000.0,51300000,458,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.14469283300000002,0.028938567000000002,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706772.5,5241387.296,7412993,552,19300000.0,18800000.0,51300000,5835281,DoS slowloris
